City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code,Order Processing Time,Total Discount,Profit Margin,Order Year,Order Month,Order Day of Week,Order Week of Year
Garfield,65,Fred McMath,Small Business,0.1,1,2015-05-13,11011,High,36,0.38,Office Supplies,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,Labels,118.79,East,1527,251.05,2015-05-14,Regular Air,0.49,New Jersey,7.31,7026,1,25.105000000000004,0.47317267476598285,2015,5,2,20
Mauldin,65,Meg Tillman,Small Business,0.08,1,2015-05-13,47014,Critical,33,0.6,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,-237.13,South,6609,803.11,2015-05-15,Delivery Truck,14.36,South Carolina,25.98,29662,2,64.2488,-0.29526465863953877,2015,5,2,20
Poinciana,65,Russell D'Ascenzo,Consumer,0.03,1,2015-05-13,8130,Critical,15,0.38,Office Supplies,Small Box,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Binders and Binder Accessories,-47.2305,South,1105,66.33,2015-05-15,Regular Air,5.04,Florida,4.13,34759,2,1.9898999999999998,-0.7120533695160561,2015,5,2,20
Maplewood,65,Michael Kennedy,Corporate,0.08,1,2015-05-13,17698,High,43,0.59,Office Supplies,Small Box,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Appliances,528.77,East,2436,1883.82,2015-05-15,Regular Air,3.5,New Jersey,44.01,7040,2,150.7056,0.28069029949782887,2015,5,2,20
Charleston,65,Grant Donatelli,Consumer,0.0,1,2015-05-14,16359,Critical,8,0.54,Office Supplies,Wrap Bag,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Pens & Art Supplies,-39.07,East,2276,35.28,2015-05-14,Regular Air,7.49,West Virginia,3.34,25314,0,0.0,-1.1074263038548753,2015,5,3,20
Charleston,65,Grant Donatelli,Consumer,0.06,1,2015-05-14,16359,Critical,39,0.4,Office Supplies,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,137.86,East,2275,1343.6,2015-05-15,Regular Air,14.72,West Virginia,35.89,25314,1,80.61599999999999,0.10260494194700806,2015,5,3,20
Allen,65,Cynthia Arntzen,Small Business,0.1,1,2015-05-14,39365,High,32,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,269.6,Central,5561,931.08,2015-05-17,Express Air,1.99,Texas,29.89,75002,3,93.108,0.2895562142887829,2015,5,3,20
Camp Springs,65,Darren Budd,Corporate,0.0,1,2015-05-16,58145,Medium,33,0.74,Furniture,Medium Box,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Office Furnishings,46.21,East,8134,203.49,2015-05-16,Express Air,1.2,Maryland,5.84,20746,0,0.0,0.22708732615853358,2015,5,5,20
Glendale Heights,65,Michelle Lonsdale,Home Office,0.1,1,2015-05-16,16039,High,3,0.44,Technology,Small Pack,"Memorex 80 Minute CD-R Spindle, 100/Pack",Computer Peripherals,-118.82,Central,2221,121.12,2015-05-17,Regular Air,1.99,Illinois,43.98,60139,1,12.112000000000002,-0.9810105680317041,2015,5,5,20
Linden,65,Pierre Wener,Home Office,0.07,1,2015-05-17,13572,Critical,7,0.79,Technology,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,-43.71,East,1891,40.11,2015-05-18,Regular Air,5.14,New Jersey,5.02,7036,1,2.8077,-1.0897531787584145,2015,5,6,20
Oakdale,65,Steve Carroll,Consumer,0.08,1,2015-05-17,53667,Medium,33,0.4,Office Supplies,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,-159.735,Central,7515,112.36,2015-05-19,Regular Air,6.27,Minnesota,3.36,55128,2,8.9888,-1.4216358134567464,2015,5,6,20
Phoenix,65,Cindy Chapman,Corporate,0.09,1,2015-05-17,53120,Not Specified,5,0.39,Office Supplies,Wrap Bag,Wirebound Voice Message Log Book,Paper,-0.45,West,7444,22.75,2015-05-19,Regular Air,0.88,Arizona,4.76,85023,2,2.0475,-0.01978021978021978,2015,5,6,20
Muskego,65,Natalie Fritzler,Home Office,0.0,1,2015-05-17,39168,High,50,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,184.07,Central,5528,1027.66,2015-05-19,Regular Air,8.68,Wisconsin,19.98,53150,2,0.0,0.17911566082167252,2015,5,6,20
Muskego,65,Natalie Fritzler,Home Office,0.06,1,2015-05-17,39168,High,30,0.6,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,5.08,Central,5529,301.38,2015-05-19,Regular Air,2.89,Wisconsin,10.48,53150,2,18.0828,0.01685579666865751,2015,5,6,20
Oakdale,65,Steve Carroll,Consumer,0.09,1,2015-05-17,53667,Medium,16,0.55,Technology,Small Box,Accessory35,Telephones and Communication,46.512,Central,7516,481.049,2015-05-19,Regular Air,1.1,Minnesota,35.99,55128,2,43.29441,0.09668869491465527,2015,5,6,20
Muskego,65,Natalie Fritzler,Home Office,0.07,1,2015-05-17,39168,High,22,0.35,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,321.674,Central,5527,809.91,2015-05-20,Regular Air,2.99,Wisconsin,37.7,53150,3,56.6937,0.397172525342322,2015,5,6,20
Indianapolis,65,Giulietta Baptist,Home Office,0.04,1,2015-05-17,59425,Medium,46,0.38,Office Supplies,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,741.27,Central,8317,1714.02,2015-05-20,Regular Air,5.08,Indiana,37.94,46203,3,68.5608,0.43247453355270066,2015,5,6,20
Plant City,65,Rachel Payne,Consumer,0.02,1,2015-05-17,57602,Low,43,0.36,Office Supplies,Small Box,Avery 484,Labels,58.52,South,8076,130.36,2015-05-26,Regular Air,0.5,Florida,2.88,33566,9,2.6072,0.4489107088063823,2015,5,6,20
Sarasota,65,Steven Cartwright,Home Office,0.05,1,2015-05-18,9312,Not Specified,43,0.6,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,-179.17,South,1281,1160.55,2015-05-19,Delivery Truck,14.36,Florida,25.98,34239,1,58.0275,-0.15438369738486063,2015,5,0,21
Duncanville,65,Ed Ludwig,Consumer,0.02,1,2015-05-18,1701,High,1,0.57,Furniture,Large Box,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,-22.16,Central,248,56.61,2015-05-20,Regular Air,14.45,Texas,40.97,75116,2,1.1322,-0.391450273803215,2015,5,0,21
Parker,65,Carol Darley,Home Office,0.01,1,2015-05-18,17447,Low,42,0.37,Office Supplies,Small Box,Xerox 1939,Paper,128.0,West,2409,861.41,2015-05-20,Regular Air,9.54,Colorado,18.97,80134,2,8.6141,0.14859358493632532,2015,5,0,21
Duncanville,65,Ed Ludwig,Consumer,0.01,1,2015-05-18,1701,High,49,0.44,Technology,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,902.62,Central,247,2047.58,2015-05-20,Regular Air,1.99,Texas,40.98,75116,2,20.4758,0.44082282499340686,2015,5,0,21
Sparks,65,Darren Koutras,Consumer,0.02,1,2015-05-19,20642,High,47,0.61,Office Supplies,Jumbo Drum,"Tennsco Lockers, Sand",Storage & Organization,-1637.52,West,2861,1078.98,2015-05-19,Delivery Truck,45.0,Nevada,20.98,89431,0,21.5796,-1.5176555635878328,2015,5,1,21
Prior Lake,65,Darren Koutras,Consumer,0.02,1,2015-05-19,20642,High,32,0.39,Office Supplies,Small Box,Avery 506,Labels,59.4,Central,2860,135.2,2015-05-20,Regular Air,0.5,Minnesota,4.13,55372,1,2.7039999999999997,0.4393491124260355,2015,5,1,21
Greer,65,Kelly Andreada,Home Office,0.07,1,2015-05-20,37350,Critical,7,0.57,Office Supplies,Small Pack,Boston KS Multi-Size Manual Pencil Sharpener,Pens & Art Supplies,-37.5,South,5251,163.14,2015-05-21,Regular Air,8.99,South Carolina,22.99,29651,1,11.4198,-0.22986392055902907,2015,5,2,21
Troutdale,65,Valerie Takahito,Consumer,0.02,1,2015-05-20,38817,Not Specified,1,0.64,Technology,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,-18.03,West,5464,9.7,2015-05-21,Regular Air,4.62,Oregon,4.98,97060,1,0.19399999999999998,-1.8587628865979384,2015,5,2,21
Amarillo,65,Darren Budd,Consumer,0.01,1,2015-05-20,7841,Not Specified,17,0.46,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,56.3,Central,1061,178.14,2015-05-22,Regular Air,2.06,Texas,10.06,79109,2,1.7813999999999999,0.31604356124396543,2015,5,2,21
Bozeman,65,Laurel Workman,Home Office,0.06,1,2015-05-20,22563,Critical,32,0.52,Furniture,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,Office Furnishings,-9.78,West,3148,251.51,2015-05-23,Regular Air,3.68,Montana,7.7,59715,3,15.090599999999998,-0.03888513379189694,2015,5,2,21
Pocatello,65,Sung Pak,Small Business,0.02,1,2015-05-20,14497,Medium,34,0.36,Office Supplies,Small Box,Xerox 196,Paper,-138.92,West,2031,214.03,2015-05-23,Regular Air,7.96,Idaho,5.78,83201,3,4.2806,-0.6490678876792972,2015,5,2,21
Oakton,65,Muhammed Yedwab,Consumer,0.1,1,2015-05-20,1088,Low,13,0.78,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,-112.0,South,172,269.02,2015-05-27,Regular Air,6.5,Virginia,20.97,22124,7,26.902,-0.4163259237231433,2015,5,2,21
Oswego,65,Brendan Dodson,Corporate,0.07,1,2015-05-21,37634,Medium,32,0.58,Office Supplies,Small Box,Portable Personal File Box,Storage & Organization,-36.78,Central,5286,368.18,2015-05-22,Regular Air,4.81,Illinois,12.21,60543,1,25.772600000000004,-0.09989678961377588,2015,5,3,21
Los Altos,65,Brad Thomas,Home Office,0.09,1,2015-05-21,17701,Critical,21,0.35,Office Supplies,Small Box,Accohide Poly Flexible Ring Binders,Binders and Binder Accessories,-60.9615,West,2440,80.45,2015-05-22,Regular Air,4.69,California,3.74,94024,1,7.2405,-0.7577563704164076,2015,5,3,21
Murray,65,Brian DeCherney,Corporate,0.0,1,2015-05-21,30343,Critical,48,0.74,Technology,Small Box,"Fellowes Internet Keyboard, Platinum",Computer Peripherals,-60.98,West,4262,1556.42,2015-05-22,Regular Air,8.65,Utah,30.42,84107,1,0.0,-0.039179655876948376,2015,5,3,21
Ogden,65,Brian DeCherney,Corporate,0.08,1,2015-05-21,30343,Critical,28,0.36,Office Supplies,Small Box,Avery 478,Labels,56.97,West,4263,130.28,2015-05-23,Regular Air,0.5,Utah,4.91,84404,2,10.4224,0.4372889161805342,2015,5,3,21
Riverside,65,Deanra Eno,Corporate,0.09,1,2015-05-21,18466,Low,25,0.36,Office Supplies,Small Box,#10 Self-Seal White Envelopes,Envelopes,16.92,West,2549,270.16,2015-05-30,Regular Air,5.25,California,11.09,92503,9,24.314400000000003,0.06262955285756588,2015,5,3,21
Laurinburg,65,Lindsay Castell,Corporate,0.0,1,2015-05-22,28294,High,47,0.81,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,-19.92,South,3967,63.47,2015-05-23,Regular Air,0.7,North Carolina,1.26,28352,1,0.0,-0.3138490625492359,2015,5,4,21
Watertown,65,Matthew Clasen,Consumer,0.03,1,2015-05-22,18757,Low,9,0.38,Office Supplies,Small Box,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-40.25,Central,2596,222.2,2015-05-24,Regular Air,15.1,Wisconsin,22.38,53094,2,6.6659999999999995,-0.18114311431143115,2015,5,4,21
Watertown,65,Matthew Clasen,Consumer,0.02,1,2015-05-22,18757,Low,5,0.38,Office Supplies,Small Box,Storex Dura Pro™ Binders,Binders and Binder Accessories,-37.8005,Central,2597,39.9,2015-05-27,Regular Air,9.92,Wisconsin,5.94,53094,5,0.798,-0.9473809523809524,2015,5,4,21
Winter Garden,65,Matthew Clasen,Consumer,0.01,1,2015-05-22,18757,Low,43,0.38,Office Supplies,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Paper,123.15,South,2598,319.96,2015-05-29,Express Air,1.6,Florida,6.98,34787,7,3.1995999999999998,0.3848918614826854,2015,5,4,21
Chattanooga,65,Randy Ferguson,Corporate,0.09,1,2015-05-23,25447,Not Specified,25,0.44,Furniture,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Office Furnishings,106.98,South,3568,536.21,2015-05-24,Regular Air,8.99,Tennessee,22.72,37421,1,48.258900000000004,0.19951138546465003,2015,5,5,21
Overland Park,65,Anna Andreadi,Small Business,0.04,1,2015-05-23,43523,Medium,50,0.36,Office Supplies,Small Box,Xerox 1983,Paper,-97.23,Central,6147,295.37,2015-05-25,Regular Air,5.46,Kansas,5.98,66212,2,11.8148,-0.3291803500694045,2015,5,5,21
High Point,65,Liz Carlisle,Corporate,0.08,1,2015-05-23,32100,Medium,29,0.44,Technology,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,359.75,South,4510,1104.28,2015-05-25,Regular Air,1.99,North Carolina,40.98,27260,2,88.3424,0.3257778824211251,2015,5,5,21
Hanover,65,Art Foster,Home Office,0.04,1,2015-05-23,13670,Critical,27,0.38,Office Supplies,Small Box,Avery 501,Labels,57.63,East,1912,116.37,2015-05-26,Express Air,0.5,Pennsylvania,3.69,17331,3,4.654800000000001,0.49523072956947667,2015,5,5,21
San Jose,65,Astrea Jones,Corporate,0.09,1,2015-05-24,6693,Critical,16,0.39,Office Supplies,Wrap Bag,Staples Metal Binder Clips,Rubber Bands,6.46,West,925,40.85,2015-05-26,Regular Air,0.8,California,2.62,95123,2,3.6765,0.15813953488372093,2015,5,6,21
New Orleans,65,Susan Pistek,Home Office,0.03,1,2015-05-24,35842,High,18,0.36,Office Supplies,Small Box,Avery 474,Labels,11.55,South,5029,53.79,2015-05-26,Regular Air,0.99,Louisiana,2.88,70117,2,1.6137,0.2147239263803681,2015,5,6,21
Herndon,65,Tracy Collins,Consumer,0.09,1,2015-05-25,17543,Critical,1,0.37,Office Supplies,Small Box,Xerox 1905,Paper,-9.17,South,2418,15.73,2015-05-25,Regular Air,9.54,Virginia,6.48,20170,0,1.4157,-0.5829624920534011,2015,5,0,22
Brentwood,65,Philip Fox,Home Office,0.02,1,2015-05-25,12804,Medium,34,0.59,Office Supplies,Small Box,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Storage & Organization,-44.92,South,1790,592.92,2015-05-27,Express Air,8.34,Tennessee,16.06,37027,2,11.8584,-0.07576064224515956,2015,5,0,22
Herndon,65,Tracy Collins,Consumer,0.1,1,2015-05-25,17543,Critical,35,0.4,Office Supplies,Small Box,Xerox 197,Paper,-51.74,South,2419,1041.74,2015-05-27,Regular Air,17.08,Virginia,30.98,20170,2,104.174,-0.04966690344999712,2015,5,0,22
Cuyahoga Falls,65,Bill Overfelt,Corporate,0.1,1,2015-05-25,20451,Critical,6,0.39,Office Supplies,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,2.82,East,2834,53.72,2015-05-27,Regular Air,2.01,Ohio,8.95,44221,2,5.372,0.05249441548771407,2015,5,0,22
Brentwood,65,Philip Fox,Home Office,0.08,1,2015-05-25,12804,Medium,50,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,-4.17,South,1789,84.01,2015-05-27,Regular Air,0.75,Tennessee,1.81,37027,2,6.7208000000000006,-0.049636947982383044,2015,5,0,22
Brentwood,65,Philip Fox,Home Office,0.0,1,2015-05-25,12804,Medium,21,0.37,Office Supplies,Small Box,Avery 497,Labels,28.47,South,1788,69.06,2015-05-28,Regular Air,0.5,Tennessee,3.08,37027,3,0.0,0.41225021720243266,2015,5,0,22
Watauga,65,Amy Cox,Small Business,0.0,1,2015-05-25,36929,Low,37,0.61,Office Supplies,Small Box,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Storage & Organization,185.37,Central,5195,1326.69,2015-05-29,Regular Air,8.74,Texas,33.29,76148,4,0.0,0.1397236732017276,2015,5,0,22
Saginaw,65,Andrew Roberts,Small Business,0.02,1,2015-05-26,59015,Medium,32,0.43,Furniture,Wrap Bag,Document Clip Frames,Office Furnishings,149.39,Central,8253,278.19,2015-05-27,Regular Air,0.96,Texas,8.34,76131,1,5.5638,0.5370070814910672,2015,5,1,22
Prattville,65,Patrick Jones,Home Office,0.1,1,2015-05-26,55460,High,12,0.38,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,-10.4535,South,7749,61.82,2015-05-27,Regular Air,2.99,Alabama,5.34,36067,1,6.182,-0.16909576188935618,2015,5,1,22
Saginaw,65,Andrew Roberts,Small Business,0.09,1,2015-05-26,59015,Medium,32,0.49,Technology,Small Pack,Hewlett-Packard 4.7GB DVD+R Discs,Computer Peripherals,23.5,Central,8252,254.46,2015-05-27,Regular Air,1.99,Texas,8.5,76131,1,22.9014,0.09235243260237365,2015,5,1,22
Prattville,65,Patrick Jones,Home Office,0.06,1,2015-05-26,55460,High,49,0.56,Office Supplies,Small Box,Fellowes 8 Outlet Superior Workstation Surge Protector,Appliances,496.43,South,7748,1944.87,2015-05-28,Regular Air,4.5,Alabama,41.71,36067,2,116.69219999999999,0.25525099363967774,2015,5,1,22
Goodyear,65,Benjamin Farhat,Home Office,0.1,1,2015-05-26,26336,High,39,0.74,Technology,Small Box,Targus USB Numeric Keypad,Computer Peripherals,-83.28,West,3680,1516.82,2015-05-28,Regular Air,6.5,Arizona,40.98,85338,2,151.682,-0.054904339341517124,2015,5,1,22
Lawrence,65,Harold Engle,Home Office,0.04,1,2015-05-26,11269,Low,49,0.36,Office Supplies,Small Box,Avery 493,Labels,112.35,Central,1561,233.28,2015-06-02,Regular Air,0.5,Indiana,4.91,46226,7,9.3312,0.48161008230452673,2015,5,1,22
Lawrence,65,Harold Engle,Home Office,0.09,1,2015-05-26,11269,Low,1,0.67,Office Supplies,Small Box,Fellowes Super Stor/Drawer®,Storage & Organization,-19.32,Central,1562,47.01,2015-06-02,Regular Air,19.99,Indiana,27.75,46226,7,4.2309,-0.41097638800255265,2015,5,1,22
Klamath Falls,65,Jenna Caffey,Consumer,0.06,1,2015-05-27,40933,High,37,0.44,Office Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pens & Art Supplies,-103.96,West,5766,95.43,2015-05-28,Regular Air,4.28,Oregon,2.52,97601,1,5.7258000000000004,-1.0893848894477627,2015,5,2,22
Apex,65,Denise Monton,Home Office,0.04,1,2015-05-27,3650,Not Specified,36,0.37,Office Supplies,Small Box,Avery Poly Binder Pockets,Binders and Binder Accessories,-128.593,South,538,139.95,2015-05-29,Express Air,5.47,North Carolina,3.58,27502,2,5.598,-0.9188495891389782,2015,5,2,22
Wentzville,65,Ivan Gibson,Corporate,0.08,1,2015-05-28,59878,High,23,0.59,Office Supplies,Small Box,Crate-A-Files™,Storage & Organization,-91.65,Central,8380,249.64,2015-05-29,Regular Air,7.46,MO,10.9,63385,1,19.9712,-0.36712866527800037,2015,5,3,22
Wentzville,65,Ivan Gibson,Corporate,0.1,1,2015-05-28,59878,High,6,0.4,Technology,Medium Box,Canon P1-DHIII Palm Printing Calculator,Office Machines,-46.7451,Central,8379,112.4,2015-05-29,Regular Air,8.51,MO,17.98,63385,1,11.240000000000002,-0.41588167259786474,2015,5,3,22
Smyrna,65,Neoma Murray,Small Business,0.1,1,2015-05-28,34757,High,40,0.37,Office Supplies,Small Box,Xerox 1894,Paper,-107.06,South,4887,250.6,2015-05-30,Express Air,6.22,Georgia,6.48,30080,2,25.060000000000002,-0.4272146847565842,2015,5,3,22
Redmond,65,Andrew Roberts,Home Office,0.04,1,2015-05-29,29218,Low,26,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,8.13,West,4103,74.02,2015-05-29,Regular Air,0.7,Washington,2.88,98052,0,2.9608,0.10983517968116727,2015,5,4,22
Midland,65,Sally Knutson,Corporate,0.09,1,2015-05-29,25635,Critical,22,0.51,Furniture,Wrap Bag,"Master Caster Door Stop, Gray",Office Furnishings,-36.6,Central,3594,110.42,2015-05-30,Regular Air,3.63,Michigan,5.08,48640,1,9.9378,-0.33146169172251405,2015,5,4,22
Madison Heights,65,Sally Knutson,Corporate,0.04,1,2015-05-29,25635,Critical,14,0.56,Office Supplies,Small Box,Belkin F9M820V08 8 Outlet Surge,Appliances,145.48,Central,3593,633.08,2015-05-30,Express Air,4.62,Michigan,42.98,48071,1,25.323200000000003,0.22979718203070698,2015,5,4,22
Twentynine Palms,65,Thea Hendricks,Home Office,0.09,1,2015-05-29,56802,High,50,0.35,Office Supplies,Wrap Bag,Prang Dustless Chalk Sticks,Pens & Art Supplies,-4.56,West,7948,78.2,2015-05-30,Regular Air,1.0,California,1.68,92277,1,7.038,-0.05831202046035805,2015,5,4,22
Sacramento,65,Jay Fine,Consumer,0.0,1,2015-05-29,29221,High,41,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,-41.75,West,4107,325.33,2015-06-01,Regular Air,5.83,California,7.64,95823,3,0.0,-0.12833123290197646,2015,5,4,22
Clarksville,65,Robert Dilbeck,Corporate,0.02,1,2015-05-29,23363,Low,46,0.38,Office Supplies,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,-94.829,South,3267,241.81,2015-06-05,Regular Air,4.97,Tennessee,4.91,37042,7,4.8362,-0.39216326868202306,2015,5,4,22
Lake Oswego,65,Alyssa Crouse,Corporate,0.08,1,2015-05-30,38914,Medium,43,0.57,Furniture,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,-14.27,West,5480,447.12,2015-05-31,Regular Air,5.16,Oregon,10.64,97035,1,35.769600000000004,-0.03191536947575595,2015,5,5,22
Muskegon,65,Shahid Hopkins,Small Business,0.03,1,2015-05-30,42177,Not Specified,49,0.56,Technology,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,47.421,Central,5942,1201.934,2015-05-31,Regular Air,8.59,Michigan,28.99,49442,1,36.05802,0.03945391344283463,2015,5,5,22
Novi,65,Shahid Hopkins,Small Business,0.0,1,2015-05-30,42177,Not Specified,38,0.48,Furniture,Medium Box,DAX Solid Wood Frames,Office Furnishings,8.42,Central,5943,395.84,2015-06-02,Regular Air,6.02,Michigan,9.77,48375,3,0.0,0.021271220695230398,2015,5,5,22
Poinciana,65,Russell D'Ascenzo,Consumer,0.08,1,2015-05-31,48993,Low,17,0.37,Office Supplies,Small Box,Xerox 1894,Paper,-37.04,South,6874,122.42,2015-05-31,Express Air,6.22,Florida,6.48,34759,0,9.7936,-0.3025649403692207,2015,5,6,22
Ogden,65,Brian DeCherney,Corporate,0.08,1,2015-05-31,47456,Low,43,0.37,Office Supplies,Small Box,Xerox 216,Paper,-179.11,West,6662,277.08,2015-06-07,Regular Air,7.91,Utah,6.48,84404,7,22.1664,-0.646419806554064,2015,5,6,22
La Quinta,66,Ivan Liston,Consumer,0.07,1,2015-06-01,53762,Critical,28,0.39,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,58.1,West,7525,136.16,2015-06-02,Regular Air,0.49,California,4.98,92253,1,9.5312,0.42670387779083435,2015,6,0,23
Tacoma,65,Christopher Conant,Home Office,0.0,1,2015-06-01,23911,Critical,3,0.38,Office Supplies,Small Box,Xerox 1906,Paper,-12.52,West,3344,121.26,2015-06-02,Regular Air,7.5,Washington,35.44,98408,1,0.0,-0.10324921655945901,2015,6,0,23
San Ramon,66,Bobby Trafton,Small Business,0.06,1,2015-06-01,36832,Low,24,0.55,Technology,Small Pack,Fuji Slim Jewel Case CD-R,Computer Peripherals,-25.65,West,5178,60.69,2015-06-06,Express Air,1.99,California,2.12,94583,5,3.6413999999999995,-0.4226396440929313,2015,6,0,23
San Ramon,65,Bobby Trafton,Small Business,0.09,1,2015-06-01,36832,Low,43,0.35,Office Supplies,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders and Binder Accessories,210.528,West,5177,532.89,2015-06-08,Regular Air,1.49,California,12.97,94583,7,47.9601,0.3950684006080054,2015,6,0,23
University City,66,Ken Lonsdale,Consumer,0.1,1,2015-06-02,12292,Not Specified,32,0.75,Technology,Small Box,"Micro Innovations Micro 3000 Keyboard, Black",Computer Peripherals,-127.23,Central,1711,824.24,2015-06-02,Regular Air,5.89,MO,26.31,63130,0,82.424,-0.15436038047170728,2015,6,1,23
Bedford,66,Katherine Murray,Home Office,0.03,1,2015-06-02,9024,Medium,2,0.36,Office Supplies,Wrap Bag,"Wirebound Message Book, 4 per Page",Paper,-4.55,East,1238,12.12,2015-06-03,Regular Air,0.95,New Hampshire,5.43,3110,1,0.3636,-0.37541254125412543,2015,6,1,23
Logan,66,Annie Thurman,Consumer,0.05,1,2015-06-02,3172,Not Specified,33,0.81,Technology,Small Pack,Accessory39,Telephones and Communication,-95.975,West,466,584.511,2015-06-04,Regular Air,3.3,Utah,20.99,84321,2,29.22555,-0.1641970809788011,2015,6,1,23
Roselle,66,Katherine Murray,Home Office,0.09,1,2015-06-02,9024,Medium,30,0.64,Technology,Small Box,Microsoft Office Keyboard,Computer Peripherals,-9.3,East,1240,1136.44,2015-06-04,Regular Air,6.5,New Jersey,40.98,7203,2,102.2796,-0.008183450072155152,2015,6,1,23
Carlsbad,66,Karl Brown,Corporate,0.0,1,2015-06-02,3654,Low,41,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-151.15,West,541,95.73,2015-06-07,Regular Air,5.33,California,2.08,92008,5,0.0,-1.5789198788258645,2015,6,1,23
Oxnard,66,Debra Catini,Small Business,0.07,1,2015-06-03,44679,Medium,22,0.39,Office Supplies,Small Box,Avery Hanging File Binders,Binders and Binder Accessories,26.741,West,6315,127.51,2015-06-04,Regular Air,1.49,California,5.98,93030,1,8.9257,0.20971688495019997,2015,6,2,23
Phenix City,66,Patrick Jones,Home Office,0.03,1,2015-06-04,34754,Critical,16,0.38,Office Supplies,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,235.51,South,4886,623.35,2015-06-06,Regular Air,5.08,Alabama,37.94,36869,2,18.7005,0.3778134274484639,2015,6,3,23
Springfield,66,Nora Price,Home Office,0.1,1,2015-06-04,23809,Not Specified,7,0.35,Office Supplies,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders and Binder Accessories,15.691,South,3331,86.61,2015-06-06,Regular Air,1.49,Virginia,12.97,22153,2,8.661,0.18116845629834893,2015,6,3,23
Des Moines,66,Luke Weiss,Corporate,0.1,1,2015-06-05,37315,Low,43,0.4,Office Supplies,Small Box,Xerox 1971,Paper,-133.68,Central,5245,170.81,2015-06-12,Regular Air,5.17,Iowa,4.28,50315,7,17.081,-0.7826239681517476,2015,6,4,23
Colonial Heights,66,Anemone Ratner,Small Business,0.02,1,2015-06-06,37762,Medium,20,0.37,Office Supplies,Small Box,Xerox 215,Paper,-60.69,South,5304,135.02,2015-06-07,Regular Air,6.74,Virginia,6.48,23834,1,2.7004,-0.4494889645978373,2015,6,5,23
